link;title;address;price;m2;num_rooms;type
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/exklusive-dachgeschossmaisonette-mit-3-schlafzimmern-oekologisches-heizsystem-ueber-erdwaerme-top-22-757897392/;Exklusive Dachgeschoßmaisonette mit 3 Schlafzimmern - ökologisches Heizsystem über Erdwärme - Top 22;1210 Wien, 21. Bezirk, Floridsdorf;€ 529.000;87 m²;4 Zimmer;Terrasse, Balkon
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/3-zimmer-gartenwohnung-mit-terrasse-und-loggia-oekologisches-erdwaermeheizsystem-top-01-757896908/;3-Zimmer-Gartenwohnung mit Terrasse und Loggia - ökologisches Erdwärmeheizsystem - Top 01;1210 Wien, 21. Bezirk, Floridsdorf;€ 376.700;65 m²;3 Zimmer;Terrasse, Garten
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/wunderschoene-anlegerwohnung-in-unmittelbarer-naehe-zur-u1-71-757896176/;Wunderschöne Anlegerwohnung in unmittelbarer Nähe zur U1 - 71;1220 Wien, 22. Bezirk, Donaustadt, Arakawastraße 3 / Tokiostraße 5A;€ 306.000;46 m²;2 Zimmer;Balkon, Loggia
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/top-anlegerwohnung-im-dg-mit-klimaanlage-und-terrasse-in-u1-naehe-757896387/;Top Anlegerwohnung im DG mit Klimaanlage und Terrasse in U1 Nähe;1220 Wien, 22. Bezirk, Donaustadt, Arakawastraße 3 / Tokiostraße 5A;€ 260.400;36 m²;2 Zimmer;Terrasse
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/neubauprojekt-47m-sued-ausrichtung-mtl-finanzierung-ab-eur-1-100-00-moeglich-724790566/;NEUBAUPROJEKT ~ 47m² ~ Süd-Ausrichtung ~ mtl. Finanzierung ab EUR 1.100,00 möglich;1220 Wien, 22. Bezirk, Donaustadt, Leutholdgasse;€ 319.000;47 m²;2 Zimmer;Balkon
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/-2-zimmer-wohnung-mit-garten-naehe-pragerstrasse-719508319/;"""2-Zimmer-Wohnung mit Garten nähe Pragerstraße!""";1210 Wien, 21. Bezirk, Floridsdorf;€ 284.900;54 m²;2 Zimmer;Garten
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/gut-aufgeteilte-3-zimmer-wohnung-erstbezug-22-757894569/;Gut aufgeteilte 3-Zimmer-Wohnung - ERSTBEZUG - 22;1220 Wien, 22. Bezirk, Donaustadt, Arakawastraße 3 / Tokiostraße 5A;€ 413.200;67 m²;3 Zimmer;Loggia
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/in-den-startloechern-neues-lebensgefuehl-edle-terrassenmaisonette-in-sehr-begehrter-lage-1212807662/;IN DEN STARTLÖCHERN - Neues Lebensgefühl - Edle Terrassenmaisonette in sehr begehrter Lage;1070 Wien, 07. Bezirk, Neubau;€ 1.790.000;160 m²;4 Zimmer;Terrasse, Balkon, Garten
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/sie-suchen-die-bestmoegliche-oeffentliche-anbindung-u6-s-bahn-bus-und-strassenbahn-direkt-ums-eck-bahnhof-floridsdorf-wohntraum-888571174/;Sie suchen die bestmögliche öffentliche Anbindung? U6, S-Bahn, Bus und Straßenbahn direkt ums Eck! Bahnhof Floridsdorf. - WOHNTRAUM;1210 Wien, 21. Bezirk, Floridsdorf, Schloßhofer Straße 20;€ 285.000,67;56 m²;3 Zimmer
https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/7-liftstock-3-zimmer-wohnung-mit-15-qm-balkon-provisionsfrei-862915885/;7. Liftstock! 3 Zimmer Wohnung mit 15 qm Balkon - Provisionsfrei!;1220 Wien, 22. Bezirk, Donaustadt, An der Schanze;€ 425.000;63 m²;3 Zimmer;Balkon
